  0.57249666E-03  -0.11116015E+02  -0.11116015E+02  -0.11116015E+02
  0.30164303E-02  -0.63614183E+01  -0.63614184E+01  -0.63614183E+01
  0.74131710E-02  -0.60285745E+01  -0.60285767E+01  -0.60285745E+01
  0.13763552E-01  -0.60224486E+01  -0.60224586E+01  -0.60224486E+01
  0.22067486E-01  -0.58747253E+01  -0.58747553E+01  -0.58747253E+01
  0.32324732E-01  -0.57085868E+01  -0.57086566E+01  -0.57085868E+01
  0.44534965E-01  -0.56263489E+01  -0.56264854E+01  -0.56263489E+01
  0.58697790E-01  -0.54924391E+01  -0.54926738E+01  -0.54924391E+01
  0.74812750E-01  -0.53283272E+01  -0.53286932E+01  -0.53283272E+01
  0.92879319E-01  -0.51773207E+01  -0.51778491E+01  -0.51773207E+01
  0.11289691E+00  -0.50246806E+01  -0.50254010E+01  -0.50246806E+01
  0.13486487E+00  -0.48567886E+01  -0.48577338E+01  -0.48567886E+01
  0.15878249E+00  -0.46891091E+01  -0.46903222E+01  -0.46891091E+01
  0.18464898E+00  -0.45388796E+01  -0.45404326E+01  -0.45388796E+01
  0.21246351E+00  -0.43833023E+01  -0.43853183E+01  -0.43833023E+01
  0.24222516E+00  -0.42265579E+01  -0.42292454E+01  -0.42265579E+01
  0.27393297E+00  -0.40832763E+01  -0.40870096E+01  -0.40832763E+01
  0.30758592E+00  -0.39381671E+01  -0.39435551E+01  -0.39381671E+01
  0.34318289E+00  -0.37879355E+01  -0.37959246E+01  -0.37879355E+01
  0.38072273E+00  -0.36356790E+01  -0.36476685E+01  -0.36356790E+01
  0.42020422E+00  -0.34785956E+01  -0.34963125E+01  -0.34785956E+01
  0.46162607E+00  -0.33093928E+01  -0.33342320E+01  -0.33093928E+01
  0.50498694E+00  -0.31303391E+01  -0.31625324E+01  -0.31303391E+01
  0.55028540E+00  -0.29548143E+01  -0.29918200E+01  -0.29548143E+01
  0.59752000E+00  -0.27839306E+01  -0.28203363E+01  -0.27839306E+01
  0.64668918E+00  -0.26298027E+01  -0.26556577E+01  -0.26298027E+01
  0.69779135E+00  -0.25099953E+01  -0.25083716E+01  -0.25099953E+01
  0.75082484E+00  -0.24273647E+01  -0.23790644E+01  -0.24273647E+01
  0.80578793E+00  -0.23752161E+01  -0.22642131E+01  -0.23752161E+01
  0.86267882E+00  -0.23514752E+01  -0.21623670E+01  -0.23514752E+01
  0.92149566E+00  -0.23623809E+01  -0.20735762E+01  -0.23623809E+01
  0.98223655E+00  -0.24108408E+01  -0.19915355E+01  -0.24108408E+01
  0.10448995E+01  -0.25076324E+01  -0.19151301E+01  -0.25076324E+01
  0.11094824E+01  -0.26711720E+01  -0.18452184E+01  -0.26711720E+01
  0.11759833E+01  -0.29193680E+01  -0.17802356E+01  -0.29193680E+01
  0.12443999E+01  -0.32736566E+01  -0.17189363E+01  -0.32736566E+01
  0.13147301E+01  -0.37676344E+01  -0.16614058E+01  -0.37676344E+01
  0.13869715E+01  -0.44642611E+01  -0.16090672E+01  -0.44642611E+01
  0.14611217E+01  -0.54261677E+01  -0.15598543E+01  -0.54261677E+01
  0.15371784E+01  -0.67669483E+01  -0.15137254E+01  -0.67669483E+01
  0.16151391E+01  -0.87112369E+01  -0.14712614E+01  -0.87112369E+01
  0.16950013E+01  -0.11683704E+02  -0.14321758E+01  -0.11683704E+02
  0.17767623E+01  -0.16396991E+02  -0.13955607E+01  -0.16396991E+02
  0.18604194E+01  -0.24083293E+02  -0.13612841E+01  -0.24083293E+02
  0.19459701E+01  -0.37648820E+02  -0.13299988E+01  -0.37648820E+02
  0.20334114E+01  -0.65657455E+02  -0.13007379E+01  -0.65657455E+02
  0.21227405E+01  -0.14530700E+03  -0.12731436E+01  -0.14530700E+03
  0.22139545E+01  -0.35672025E+03  -0.12472784E+01  -0.35672025E+03
  0.23070505E+01  -0.14022539E+03  -0.12236249E+01  -0.14022539E+03
  0.24020254E+01  -0.68820982E+02  -0.12009491E+01  -0.68820982E+02
  0.24988762E+01  -0.41759602E+02  -0.11795027E+01  -0.41759602E+02
  0.25975996E+01  -0.27607930E+02  -0.11592882E+01  -0.27607930E+02
  0.26981924E+01  -0.19494811E+02  -0.11403416E+01  -0.19494811E+02
  0.28006514E+01  -0.14478506E+02  -0.11221993E+01  -0.14478506E+02
  0.29049733E+01  -0.11169320E+02  -0.11048041E+01  -0.11169320E+02
  0.30111545E+01  -0.88933810E+01  -0.10882870E+01  -0.88933810E+01
  0.31191918E+01  -0.72442010E+01  -0.10725948E+01  -0.72442010E+01
  0.32290816E+01  -0.59997737E+01  -0.10574571E+01  -0.59997737E+01
  0.33408202E+01  -0.50578749E+01  -0.10428502E+01  -0.50578749E+01
  0.34544041E+01  -0.43457422E+01  -0.10289040E+01  -0.43457422E+01
  0.35698295E+01  -0.37946390E+01  -0.10155939E+01  -0.37946390E+01
  0.36870927E+01  -0.33600854E+01  -0.10027391E+01  -0.33600854E+01
  0.38061898E+01  -0.30168349E+01  -0.99034657E+00  -0.30168349E+01
  0.39271171E+01  -0.27439879E+01  -0.97851101E+00  -0.27439879E+01
  0.40498705E+01  -0.25238997E+01  -0.96728933E+00  -0.25238997E+01
  0.41744461E+01  -0.23427351E+01  -0.95653257E+00  -0.23427351E+01
  0.43008397E+01  -0.21918930E+01  -0.94625039E+00  -0.21918930E+01
  0.44290474E+01  -0.20641126E+01  -0.93647479E+00  -0.20641126E+01
  0.45590648E+01  -0.19557130E+01  -0.92738443E+00  -0.19557130E+01
  0.46908878E+01  -0.18612990E+01  -0.91878146E+00  -0.18612990E+01
  0.48245121E+01  -0.17778885E+01  -0.91067318E+00  -0.17778885E+01
  0.49599334E+01  -0.17034589E+01  -0.90308991E+00  -0.17034589E+01
  0.50971471E+01  -0.16373568E+01  -0.89609801E+00  -0.16373568E+01
  0.52361489E+01  -0.15779307E+01  -0.88966499E+00  -0.15779307E+01
  0.53769342E+01  -0.15239258E+01  -0.88370482E+00  -0.15239258E+01
  0.55194984E+01  -0.14748432E+01  -0.87820510E+00  -0.14748432E+01
  0.56638370E+01  -0.14302404E+01  -0.87319378E+00  -0.14302404E+01
  0.58099451E+01  -0.13900078E+01  -0.86868478E+00  -0.13900078E+01
  0.59578180E+01  -0.13534205E+01  -0.86464409E+00  -0.13534205E+01
  0.61074510E+01  -0.13200059E+01  -0.86091611E+00  -0.13200059E+01
  0.62588391E+01  -0.12897077E+01  -0.85764924E+00  -0.12897077E+01
  0.64119774E+01  -0.12620219E+01  -0.85459435E+00  -0.12620219E+01
  0.65668610E+01  -0.12373989E+01  -0.85212378E+00  -0.12373989E+01
  0.67234847E+01  -0.12148278E+01  -0.84980771E+00  -0.12148278E+01
  0.68818435E+01  -0.11944476E+01  -0.84790369E+00  -0.11944476E+01
  0.70419323E+01  -0.11757780E+01  -0.84621996E+00  -0.11757780E+01
  0.72037457E+01  -0.11587906E+01  -0.84492701E+00  -0.11587906E+01
  0.73672786E+01  -0.11433099E+01  -0.84402395E+00  -0.11433099E+01
  0.75325256E+01  -0.11289071E+01  -0.84342186E+00  -0.11289071E+01
  0.76994813E+01  -0.11158396E+01  -0.84350372E+00  -0.11158396E+01
  0.78681404E+01  -0.11033785E+01  -0.84384578E+00  -0.11033785E+01
  0.80384972E+01  -0.10922640E+01  -0.84513844E+00  -0.10922640E+01
  0.82105463E+01  -0.10816987E+01  -0.84683987E+00  -0.10816987E+01
  0.83842820E+01  -0.10723501E+01  -0.84946773E+00  -0.10723501E+01
  0.85596988E+01  -0.10640818E+01  -0.85283051E+00  -0.10640818E+01
  0.87367908E+01  -0.10565107E+01  -0.85640949E+00  -0.10565107E+01
  0.89155523E+01  -0.10500846E+01  -0.86017920E+00  -0.10500846E+01
  0.90959775E+01  -0.10442287E+01  -0.86332468E+00  -0.10442287E+01
  0.92780605E+01  -0.10392084E+01  -0.86579989E+00  -0.10392084E+01
  0.94617955E+01  -0.10345593E+01  -0.86727588E+00  -0.10345593E+01
  0.96471763E+01  -0.10302594E+01  -0.86795487E+00  -0.10302594E+01
  0.98341969E+01  -0.10261465E+01  -0.86810616E+00  -0.10261465E+01
  0.10022851E+02  -0.10219752E+01  -0.86786175E+00  -0.10219752E+01
  0.10213133E+02  -0.10178537E+01  -0.86751905E+00  -0.10178537E+01
  0.10405037E+02  -0.10136531E+01  -0.86710888E+00  -0.10136531E+01
  0.10598556E+02  -0.10095309E+01  -0.86679304E+00  -0.10095309E+01
  0.10793683E+02  -0.10054497E+01  -0.86654765E+00  -0.10054497E+01
  0.10990413E+02  -0.10015561E+01  -0.86645538E+00  -0.10015561E+01
  0.11188740E+02  -0.99783573E+00  -0.86647666E+00  -0.99783573E+00
  0.11388655E+02  -0.99439424E+00  -0.86665676E+00  -0.99439424E+00
  0.11590154E+02  -0.99121825E+00  -0.86696366E+00  -0.99121825E+00
  0.11793230E+02  -0.98831712E+00  -0.86738691E+00  -0.98831712E+00
  0.11997876E+02  -0.98571029E+00  -0.86792815E+00  -0.98571029E+00
  0.12204085E+02  -0.98337738E+00  -0.86856548E+00  -0.98337739E+00
  0.12411850E+02  -0.98133252E+00  -0.86930487E+00  -0.98133252E+00
  0.12621165E+02  -0.97954388E+00  -0.87012322E+00  -0.97954388E+00
  0.12832024E+02  -0.97801751E+00  -0.87102691E+00  -0.97801752E+00
  0.13044418E+02  -0.97671636E+00  -0.87199478E+00  -0.97671637E+00
  0.13258342E+02  -0.97563889E+00  -0.87303332E+00  -0.97563889E+00
  0.13473788E+02  -0.97474413E+00  -0.87412410E+00  -0.97474412E+00
  0.13690749E+02  -0.97402301E+00  -0.87527355E+00  -0.97402305E+00
  0.13909218E+02  -0.97343315E+00  -0.87646708E+00  -0.97343313E+00
  0.14129189E+02  -0.97295924E+00  -0.87771067E+00  -0.97295925E+00
  0.14350653E+02  -0.97256166E+00  -0.87899414E+00  -0.97256167E+00
  0.14573604E+02  -0.97222243E+00  -0.88032284E+00  -0.97222240E+00
  0.14798034E+02  -0.97191141E+00  -0.88169188E+00  -0.97191145E+00
  0.15023937E+02  -0.97161180E+00  -0.88310524E+00  -0.97161187E+00
  0.15251304E+02  -0.97130842E+00  -0.88456453E+00  -0.97130846E+00
  0.15480129E+02  -0.97098840E+00  -0.88607075E+00  -0.97098833E+00
  0.15710403E+02  -0.97065185E+00  -0.88763227E+00  -0.97065152E+00
  0.15942120E+02  -0.97028928E+00  -0.88924901E+00  -0.97028903E+00
  0.16175272E+02  -0.96991310E+00  -0.89093455E+00  -0.96991292E+00
  0.16409851E+02  -0.96951609E+00  -0.89268763E+00  -0.96951555E+00
  0.16645850E+02  -0.96911463E+00  -0.89452540E+00  -0.96911530E+00
  0.16883260E+02  -0.96870382E+00  -0.89644574E+00  -0.96870570E+00
  0.17122075E+02  -0.96830274E+00  -0.89847102E+00  -0.96830308E+00
  0.17362286E+02  -0.96790140E+00  -0.90060284E+00  -0.96790116E+00
  0.17603886E+02  -0.96751642E+00  -0.90285734E+00  -0.96751542E+00
  0.17846867E+02  -0.96714615E+00  -0.90524843E+00  -0.96714520E+00
  0.18091220E+02  -0.96679348E+00  -0.90778628E+00  -0.96679411E+00
  0.18336938E+02  -0.96647718E+00  -0.91049641E+00  -0.96647372E+00
  0.18584014E+02  -0.96616805E+00  -0.91338371E+00  -0.96617006E+00
  0.18832438E+02  -0.96587798E+00  -0.91646108E+00  -0.96589613E+00
  0.19082202E+02  -0.96562149E+00  -0.91973196E+00  -0.96563419E+00
  0.19333299E+02  -0.96538559E+00  -0.92321928E+00  -0.96538622E+00
  0.19585721E+02  -0.96519089E+00  -0.92696458E+00  -0.96515539E+00
  0.19839459E+02  -0.96501245E+00  -0.93098682E+00  -0.96496759E+00
  0.20094505E+02  -0.10000072E+01  -0.10000072E+01  -0.10000072E+01
  0.20350850E+02  -0.10000082E+01  -0.10000082E+01  -0.10000082E+01
  0.20608487E+02  -0.10000062E+01  -0.10000062E+01  -0.10000062E+01
  0.20867406E+02  -0.10000011E+01  -0.10000011E+01  -0.10000011E+01
  0.21127600E+02  -0.10000049E+01  -0.10000049E+01  -0.10000049E+01
