  0.7210918415054834E-03  -0.9997193395297699E+00  -0.2000001039071934E+01
  0.3799341226773834E-02  -0.9997193395297699E+00  -0.2000028846098508E+01
  0.9337149331550165E-02  -0.9997193395297699E+00  -0.2000174233084239E+01
  0.1733540549439283E-01  -0.9997193395297699E+00  -0.2000600706747517E+01
  0.2779376825189672E-01  -0.9997193395297699E+00  -0.2001544877501683E+01
  0.4071163007681378E-01  -0.9997193395297699E+00  -0.2003317570827706E+01
  0.5608820811296766E-01  -0.9997193395297699E+00  -0.2006306277154914E+01
  0.7392256112624551E-01  -0.9997193395297699E+00  -0.2010979770491572E+01
  0.9421359405438068E-01  -0.9997193395297699E+00  -0.2017895992269415E+01
  0.1169600595682780E+00  -0.9997193395297699E+00  -0.2027714654451373E+01
  0.1421605587296995E+00  -0.9997193395297699E+00  -0.2041216536397019E+01
  0.1698135413310382E+00  -0.9997193395297699E+00  -0.2059332248868295E+01
  0.1999173061121482E+00  -0.9997193395297699E+00  -0.2083184507500561E+01
  0.2324700009273570E+00  -0.9997193395297699E+00  -0.2114150025009225E+01
  0.2674696228933868E+00  -0.9997193395297699E+00  -0.2153950578572595E+01
  0.3049140185320596E+00  -0.9997193395297699E+00  -0.2204788710848512E+01
  0.3448008839143597E+00  -0.9997193395297699E+00  -0.2269553946741565E+01
  0.3871277648093709E+00  -0.9997193395297699E+00  -0.2352144510373436E+01
  0.4318920568399776E+00  -0.9997193395297699E+00  -0.2457986099536312E+01
  0.4790910056460405E+00  -0.9997193395297699E+00  -0.2594903017393493E+01
  0.5287217070558938E+00  -0.9997193395297699E+00  -0.2774655103825343E+01
  0.5807811072664322E+00  -0.9997193395297699E+00  -0.3015819234357835E+01
  0.6352660030320294E+00  -0.9997193395297699E+00  -0.3349618997707066E+01
  0.6921730418622758E+00  -0.9997193395297699E+00  -0.3832934968661990E+01
  0.7514987222287672E+00  -0.9997193395297699E+00  -0.4581428732126520E+01
  0.8132393937809113E+00  -0.9997193395297699E+00  -0.5871287543900249E+01
  0.8773912575709133E+00  -0.9997193395297699E+00  -0.8558310921305310E+01
  0.9439503662876163E+00  -0.9997193395297699E+00  -0.1701821376817446E+02
  0.1012912624499464E+01  -0.9997193395297699E+00  -0.3737473388899686E+02
  0.1084273788907005E+01  -0.9997193395297699E+00  -0.1186796703454663E+02
  0.1158029468603488E+01  -0.9997193395297699E+00  -0.6710570975200087E+01
  0.1234175125345637E+01  -0.9997193395297699E+00  -0.4691211431038539E+01
  0.1312706073832658E+01  -0.9997193395297699E+00  -0.3618333862458294E+01
  0.1393617481994688E+01  -0.9997193395297699E+00  -0.2951954375467246E+01
  0.1476904371290111E+01  -0.9997193395297699E+00  -0.2496802336887346E+01
  0.1562561617011944E+01  -0.9997193395297699E+00  -0.2165385502252284E+01
  0.1650583948603114E+01  -0.9997193395297699E+00  -0.1912701322356975E+01
  0.1740965949980968E+01  -0.9997193395297699E+00  -0.1713248804887697E+01
  0.1833702059870326E+01  -0.9997193395297699E+00  -0.1551499992997688E+01
  0.1928786572145825E+01  -0.9997193395297699E+00  -0.1417458491985715E+01
  0.2026213636182966E+01  -0.9997193395297699E+00  -0.1304396647161018E+01
  0.2125977257218089E+01  -0.9997193395297699E+00  -0.1207619219908465E+01
  0.2228071296717388E+01  -0.9997193395297699E+00  -0.1123748644604799E+01
  0.2332489472754496E+01  -0.9997193395297699E+00  -0.1050292081743257E+01
  0.2439225360397032E+01  -0.9997193395297699E+00  -0.9853686724212806E+00
  0.2548272392101943E+01  -0.9997193395297699E+00  -0.9275318679572047E+00
  0.2659623858119673E+01  -0.9997193395297699E+00  -0.8756502990150643E+00
  0.2773272906907017E+01  -0.9997193395297699E+00  -0.8288258559334731E+00
  0.2889212545548581E+01  -0.9997193395297699E+00  -0.7863360916409066E+00
