           1           1   0.9999999999999998E+00
           1           2   0.8372209175933065E-15
           1           3  -0.5031782282505226E-15
           1           4   0.2978845468903923E-14
           1           5   0.4199115014036359E-14
           1           6   0.2338407245616736E-14
           1           7  -0.8996709627284716E-15
           1           8  -0.5637851296924623E-16
           1           9   0.3416321045501824E-14
           1          10   0.2153225514556212E-15
           1          11  -0.4677898693405957E-14
           1          12  -0.5366800753803247E-15
           1          13   0.2200496729276580E-14
           1          14   0.6683889552938638E-14
           1          15   0.4536952410982842E-14
           1          16   0.7276514460419214E-14
           1          17   0.3678914811677814E-14
           1          18   0.3471615356298585E-14
           1          19  -0.3599551212651875E-15
           1          20   0.2256007880507838E-14
           1          21   0.6396792817664476E-15
           1          22  -0.2329733628236852E-14
           1          23  -0.2493664996716660E-14
           1          24  -0.2200063048407586E-14
           1          25   0.2897855566619256E-14
           1          26   0.3486794186713382E-15
           1          27  -0.7359564346831604E-15
           1          28   0.1809750266312804E-14
           1          29  -0.8803721640582296E-15
           1          30  -0.3605189063948799E-14
           1          31  -0.2756909284196141E-14
 
           2           1   0.8372209175933065E-15
           2           2   0.9999999999999987E+00
           2           3   0.3328283829096002E-14
           2           4   0.3170640833216609E-14
           2           5   0.4626507510430145E-14
           2           6   0.2893085077060320E-14
           2           7   0.1981921571303502E-14
           2           8   0.2204399857097528E-14
           2           9   0.1205632815803881E-15
           2          10  -0.1105886215935215E-14
           2          11  -0.2936019483090746E-15
           2          12  -0.2137613003272421E-14
           2          13   0.5316927453868914E-14
           2          14   0.5837778177530950E-14
           2          15   0.1212007924578096E-13
           2          16   0.7148361763631428E-14
           2          17   0.9311995619043500E-14
           2          18   0.2885712502287419E-14
           2          19   0.4963911226507634E-14
           2          20   0.2441623292437356E-15
           2          21  -0.6201636426617085E-16
           2          22  -0.1583802533566825E-14
           2          23  -0.3927413949611491E-14
           2          24   0.3512815038853034E-15
           2          25  -0.1597680321374639E-14
           2          26   0.1810183947181798E-14
           2          27   0.1900389567932592E-14
           2          28  -0.1413799632921098E-14
           2          29  -0.1562118490117115E-14
           2          30  -0.3141584214993998E-14
           2          31  -0.1933349313976152E-14
 
           3           1  -0.5031782282505226E-15
           3           2   0.3328283829096002E-14
           3           3   0.1000000000000003E+01
           3           4   0.4479056014972116E-14
           3           5   0.1258975562690168E-14
           3           6   0.3827667349742825E-14
           3           7   0.5921044904377837E-14
           3           8   0.2147153982390293E-14
           3           9  -0.2816757244117341E-14
           3          10  -0.3751339516799845E-15
           3          11   0.2079066085958203E-14
           3          12   0.5511650164047310E-14
           3          13   0.1096345236817342E-14
           3          14   0.9394394984152399E-14
           3          15   0.7488801245791876E-14
           3          16   0.1260276605297150E-13
           3          17   0.5589279039597272E-14
           3          18   0.9934761346919174E-14
           3          19   0.3491130995403324E-14
           3          20   0.2240395369224046E-14
           3          21  -0.2071259830316308E-14
           3          22  -0.1241194647061405E-14
           3          23   0.1530893467549532E-14
           3          24  -0.2894386119667303E-14
           3          25  -0.1181346687140206E-14
           3          26  -0.9801187639268960E-16
           3          27   0.1258541881821174E-14
           3          28  -0.1674008154317619E-14
           3          29  -0.3436487205910055E-14
           3          30   0.6409803243734302E-15
           3          31  -0.4884113946612700E-14
 
           4           1   0.2978845468903923E-14
           4           2   0.3170640833216609E-14
           4           3   0.4479056014972116E-14
           4           4   0.1000000000000001E+01
           4           5   0.3530162273612802E-14
           4           6   0.4198898173601862E-14
           4           7   0.3925679226135514E-14
           4           8   0.8617238866914789E-15
           4           9   0.1617629641348373E-14
           4          10   0.4588343593958655E-15
           4          11   0.5296110772157192E-14
           4          12   0.5381112222480056E-14
           4          13   0.9262555999978161E-14
           4          14   0.2548308786209930E-14
           4          15   0.9382251919820561E-14
           4          16   0.5643055467352553E-14
           4          17   0.1273200295193178E-13
           4          18   0.5988265439071938E-14
           4          19   0.6923281392623437E-14
           4          20   0.1124100812432971E-14
           4          21   0.1065120214249760E-14
           4          22   0.1108488301149180E-14
           4          23  -0.4857225732735060E-16
           4          24   0.1301042606982605E-16
           4          25  -0.1340941246930072E-14
           4          26  -0.1747733902046633E-14
           4          27  -0.3668072789952959E-14
           4          28  -0.6800116025829084E-15
           4          29   0.6297046217795810E-15
           4          30  -0.5020289739476880E-14
           4          31   0.2048708425128609E-14
 
           5           1   0.4199115014036359E-14
           5           2   0.4626507510430145E-14
           5           3   0.1258975562690168E-14
           5           4   0.3530162273612802E-14
           5           5   0.1000000000000004E+01
           5           6   0.3580469254416130E-14
           5           7  -0.9467253370143425E-15
           5           8   0.3335873244303400E-14
           5           9   0.4145121745846581E-14
           5          10   0.7296246939958451E-14
           5          11   0.3720114494232263E-14
           5          12   0.8979796073393942E-14
           5          13   0.6727257639838058E-14
           5          14   0.9045715565481061E-14
           5          15   0.5976122374740100E-15
           5          16   0.9263423361716150E-14
           5          17   0.5901529265273098E-14
           5          18   0.9512356180518822E-14
           5          19   0.3555315764014466E-14
           5          20   0.5682954107300020E-14
           5          21   0.4258746133523061E-14
           5          22   0.2229119666630197E-14
           5          23  -0.4250072516143177E-15
           5          24   0.1499668444981950E-14
           5          25  -0.5906733435701028E-15
           5          26  -0.4884981308350689E-14
           5          27  -0.3681083216022785E-14
           5          28  -0.1408595462493167E-14
           5          29  -0.2228252304892209E-14
           5          30   0.1928145143548221E-14
           5          31  -0.7368237964211488E-14
 
           6           1   0.2338407245616736E-14
           6           2   0.2893085077060320E-14
           6           3   0.3827667349742825E-14
           6           4   0.4198898173601862E-14
           6           5   0.3580469254416130E-14
           6           6   0.9999999999999983E+00
           6           7   0.2919539610068966E-14
           6           8   0.2291569711765362E-14
           6           9   0.8977193988179977E-14
           6          10   0.7346553920761778E-14
           6          11   0.1085156270397292E-13
           6          12   0.4997738334289181E-14
           6          13   0.8644127080792430E-14
           6          14   0.4745336068534556E-14
           6          15   0.8859232791813554E-14
           6          16   0.8153200337090993E-15
           6          17   0.5902396627011086E-14
           6          18   0.3419139971150287E-14
