  0.7210918415054834E-03  -0.9997193395297699E+00   0.3416623150028073E-04   0.2883560832662438E-02
  0.3799341226773834E-02  -0.9997193395297699E+00   0.1800325492276219E-03   0.1519353762613421E-01
  0.9337149331550165E-02  -0.9997193395297699E+00   0.4426357176254498E-03   0.3734461721441497E-01
  0.1733540549439283E-01  -0.9997193395297699E+00   0.8228516727375658E-03   0.6936378565643052E-01
  0.2779376825189672E-01  -0.9997193395297699E+00   0.1323010602607146E-02   0.1113155438673988E+00
  0.4071163007681378E-01  -0.9997193395297699E+00   0.1948210746247995E-02   0.1633410620241028E+00
  0.5608820811296766E-01  -0.9997193395297699E+00   0.2708043450138904E-02   0.2257057274378462E+00
  0.7392256112624551E-01  -0.9997193395297699E+00   0.3618872055385819E-02   0.2988600116675206E+00
  0.9421359405438068E-01  -0.9997193395297699E+00   0.4706867643309430E-02   0.3835171734059677E+00
  0.1169600595682780E+00  -0.9997193395297699E+00   0.6012157748017014E-02   0.4807535493746332E+00
  0.1421605587296995E+00  -0.9997193395297699E+00   0.7594696964780829E-02   0.5921409675623832E+00
  0.1698135413310382E+00  -0.9997193395297699E+00   0.9542888985621332E-02   0.7199268141927162E+00
  0.1999173061121482E+00  -0.9997193395297699E+00   0.1198671115399789E-01   0.8672869678214497E+00
  0.2324700009273570E+00  -0.9997193395297699E+00   0.1511837620192141E-01   0.1038692934197493E+01
  0.2674696228933868E+00  -0.9997193395297699E+00   0.1922593844215557E-01   0.1240462316932887E+01
  0.3049140185320596E+00  -0.9997193395297699E+00   0.2474981829503050E-01   0.1481611552352813E+01
  0.3448008839143597E+00  -0.9997193395297699E+00   0.3238140252523000E-01   0.1775222721181567E+01
  0.3871277648093709E+00  -0.9997193395297699E+00   0.4324227441591021E-01   0.2140717468373177E+01
  0.4318920568399776E+00  -0.9997193395297699E+00   0.5922596701508979E-01   0.2607803059238028E+01
  0.4790910056460405E+00  -0.9997193395297699E+00   0.8368753949947094E-01   0.3223665539716890E+01
  0.5287217070558938E+00  -0.9997193395297699E+00   0.1229330369803622E+00   0.4066875533048494E+01
